Race_ID,Race_Name,Driver_ID,Driver_Ref,Pit_Stop_Count,Pitted_On_Lap,Pit_Stop_Duration,Avg_Pit_Stop_Secs,Grid,Constructor_ID,Constructor_Nationality,Constructor_Name,Circuit_ID,Circuit_Name,Circuit_Country,Altitude_Metres,Race_Year,Status_ID,Race_Finish_Status,Fastest_Lap_Speed_KMH,Driver_Total_Points,Driver_Overall_Standing,Driver_Total_Wins,Avg_Lap_Time_Secs
939,Singapore Grand Prix,154,grosjean,1.0,9,30.64,30,10.0,208,British,Lotus F1,15,Marina Bay Street Circuit,Singapore,18,2015,27,Tyre,162.292,38,10,0,120.0
961,Italian Grand Prix,822,bottas,2.0,30,23.899,23,5.0,3,British,Williams,14,Autodromo Nazionale di Monza,Italy,162,2016,1,Finished,240.517,70,7,0,88.0
1057,Azerbaijan Grand Prix,4,alonso,4.0,48,0.0,2014,8.0,214,French,Alpine F1 Team,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,204.601,13,11,0,156.0
1036,Spanish Grand Prix,848,albon,1.0,17,21.663,21,6.0,9,Austrian,Red Bull,4,Circuit de Barcelona-Catalunya,Spain,109,2020,11,+1 Lap,203.883,40,6,0,84.0
898,United States Grand Prix,820,chilton,2.0,26,24.293,24,21.0,206,Russian,Marussia,69,Circuit of the Americas,USA,161,2013,12,+2 Laps,191.248,0,22,0,110.0
957,British Grand Prix,1,hamilton,1.0,7,30.343,30,1.0,131,German,Mercedes,9,Silverstone Circuit,UK,153,2016,1,Finished,221.44,167,2,4,109.0
1014,Spanish Grand Prix,1,hamilton,1.0,27,22.265,22,2.0,131,German,Mercedes,4,Circuit de Barcelona-Catalunya,Spain,109,2019,1,Finished,213.499,112,1,3,86.0
1031,Austrian Grand Prix,839,ocon,2.0,56,19.626,19,14.0,4,French,Renault,70,Red Bull Ring,Austria,678,2020,1,Finished,225.509,4,8,0,76.0
1031,Austrian Grand Prix,832,sainz,3.0,56,20.064,20,8.0,1,British,McLaren,70,Red Bull Ring,Austria,678,2020,1,Finished,228.687,10,5,0,76.0
966,Mexican Grand Prix,826,kvyat,2.0,47,22.865,22,18.0,5,Italian,Toro Rosso,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2016,11,+1 Lap,185.299,25,14,0,86.0
957,British Grand Prix,4,alonso,3.0,39,28.936,28,9.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2016,11,+1 Lap,221.676,18,14,0,111.0
990,Bahrain Grand Prix,832,sainz,2.0,26,25.307,25,10.0,4,French,Renault,3,Bahrain International Circuit,Bahrain,7,2018,11,+1 Lap,203.937,1,13,0,98.0
896,Indian Grand Prix,822,bottas,1.0,31,27.619,27,15.0,3,British,Williams,68,Buddh International Circuit,India,194,2013,11,+1 Lap,207.471,0,18,0,92.0
893,Singapore Grand Prix,818,vergne,1.0,11,29.736,29,12.0,5,Italian,Toro Rosso,15,Marina Bay Street Circuit,Singapore,18,2013,1,Finished,165.27,13,15,0,118.0
962,Singapore Grand Prix,836,wehrlein,3.0,36,30.471,30,19.0,209,British,Manor Marussia,15,Marina Bay Street Circuit,Singapore,18,2016,11,+1 Lap,162.773,1,17,0,116.0
989,Australian Grand Prix,4,alonso,1.0,26,22.573,22,10.0,1,British,McLaren,1,Albert Park Grand Prix Circuit,Australia,10,2018,1,Finished,219.489,10,5,0,92.0
882,Chinese Grand Prix,820,chilton,2.0,21,25.091,25,19.0,206,Russian,Marussia,17,Shanghai International Circuit,China,5,2013,11,+1 Lap,192.429,0,22,0,105.0
966,Mexican Grand Prix,817,ricciardo,2.0,50,22.443,22,4.0,9,Austrian,Red Bull,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2016,1,Finished,190.972,242,3,1,84.0
982,Singapore Grand Prix,154,grosjean,2.0,2,31.32,31,15.0,210,American,Haas F1 Team,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,169.402,26,13,0,127.0
902,Bahrain Grand Prix,13,massa,3.0,38,24.575,24,7.0,3,British,Williams,3,Bahrain International Circuit,Bahrain,7,2014,1,Finished,196.26,12,11,0,105.0
883,Bahrain Grand Prix,813,maldonado,1.0,10,23.173,23,17.0,3,British,Williams,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,196.875,0,17,0,101.0
1021,Hungarian Grand Prix,1,hamilton,2.0,48,21.39,21,3.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2019,1,Finished,200.84,250,1,8,80.0
982,Singapore Grand Prix,817,ricciardo,5.0,28,29.118,29,3.0,9,Austrian,Red Bull,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,173.16,162,4,1,127.0
940,Japanese Grand Prix,826,kvyat,3.0,34,23.381,23,20.0,9,Austrian,Red Bull,22,Suzuka Circuit,Japan,45,2015,11,+1 Lap,212.524,66,8,0,101.0
1054,Portuguese Grand Prix,832,sainz,1.0,2,22.029,22,5.0,6,Italian,Ferrari,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,203.471,14,8,0,86.0
1040,Russian Grand Prix,842,gasly,1.0,18,29.77,29,9.0,213,Italian,AlphaTauri,71,Sochi Autodrom,Russia,2,2020,1,Finished,216.523,45,10,1,107.0
951,Russian Grand Prix,836,wehrlein,1.0,13,31.433,31,20.0,209,British,Manor Marussia,71,Sochi Autodrom,Russia,2,2016,12,+2 Laps,206.588,0,20,0,109.0
1022,Belgian Grand Prix,826,kvyat,1.0,24,22.834,22,19.0,5,Italian,Toro Rosso,13,Circuit de Spa-Francorchamps,Belgium,401,2019,1,Finished,233.157,33,8,0,115.0
974,Monaco Grand Prix,839,ocon,1.0,36,24.299,24,15.0,10,Indian,Force India,6,Circuit de Monaco,Monaco,7,2017,1,Finished,157.072,19,10,0,80.0
962,Singapore Grand Prix,3,rosberg,1.0,1,26.35,26,1.0,131,German,Mercedes,15,Marina Bay Street Circuit,Singapore,18,2016,1,Finished,165.318,273,1,8,113.0
962,Singapore Grand Prix,1,hamilton,3.0,34,28.421,28,3.0,131,German,Mercedes,15,Marina Bay Street Circuit,Singapore,18,2016,1,Finished,169.221,265,2,6,113.0
882,Chinese Grand Prix,4,alonso,1.0,6,19.719,19,3.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2013,1,Finished,197.21,43,3,1,102.0
940,Japanese Grand Prix,829,stevens,2.0,32,23.647,23,18.0,209,British,Manor Marussia,22,Suzuka Circuit,Japan,45,2015,13,+3 Laps,206.06,0,20,0,105.0
1035,70th Anniversary Grand Prix,832,sainz,1.0,22,35.864,35,12.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2020,1,Finished,234.193,15,11,0,92.0
916,United States Grand Prix,13,massa,1.0,14,24.488,24,4.0,3,British,Williams,69,Circuit of the Americas,USA,161,2014,1,Finished,192.741,83,8,0,107.0
1028,United States Grand Prix,846,norris,2.0,42,25.776,25,8.0,1,British,McLaren,69,Circuit of the Americas,USA,161,2019,1,Finished,202.365,41,11,0,101.0
950,Chinese Grand Prix,825,kevin_magnussen,3.0,35,22.677,22,17.0,4,French,Renault,17,Shanghai International Circuit,China,5,2016,11,+1 Lap,191.803,0,14,0,107.0
914,Japanese Grand Prix,825,kevin_magnussen,2.0,11,24.55,24,7.0,1,British,McLaren,22,Suzuka Circuit,Japan,45,2014,11,+1 Lap,184.17,39,12,0,156.0
955,European Grand Prix,18,button,1.0,6,20.185,20,19.0,1,British,McLaren,73,Baku City Circuit,Azerbaijan,-7,2016,1,Finished,200.802,5,16,0,110.0
880,Australian Grand Prix,20,vettel,3.0,37,21.596,21,1.0,9,Austrian,Red Bull,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,211.16,15,3,0,93.0
882,Chinese Grand Prix,20,vettel,3.0,51,20.191,20,9.0,9,Austrian,Red Bull,17,Shanghai International Circuit,China,5,2013,1,Finished,202.706,52,1,1,103.0
1039,Tuscan Grand Prix,846,norris,5.0,45,0.0,1292,11.0,1,British,McLaren,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,232.542,65,4,0,141.0
961,Italian Grand Prix,826,kvyat,2.0,33,24.363,24,16.0,5,Italian,Toro Rosso,14,Autodromo Nazionale di Monza,Italy,162,2016,84,Battery,236.886,23,14,0,91.0
1023,Italian Grand Prix,817,ricciardo,1.0,30,24.32,24,5.0,4,French,Renault,14,Autodromo Nazionale di Monza,Italy,162,2019,1,Finished,249.859,34,8,0,85.0
983,Malaysian Grand Prix,842,gasly,1.0,12,25.044,25,15.0,5,Italian,Toro Rosso,2,Sepang International Circuit,Malaysia,18,2017,11,+1 Lap,205.359,0,22,0,98.0
917,Brazilian Grand Prix,825,kevin_magnussen,2.0,26,24.19,24,7.0,1,British,McLaren,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,1,Finished,208.097,55,10,0,76.0
979,Hungarian Grand Prix,8,raikkonen,1.0,33,21.919,21,2.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2017,1,Finished,196.015,116,5,0,85.0
1031,Austrian Grand Prix,20,vettel,2.0,51,22.738,22,11.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2020,1,Finished,226.524,1,10,0,76.0
1023,Italian Grand Prix,842,gasly,1.0,28,24.363,24,17.0,5,Italian,Toro Rosso,14,Autodromo Nazionale di Monza,Italy,162,2019,11,+1 Lap,248.611,65,6,0,86.0
1014,Spanish Grand Prix,832,sainz,1.0,24,21.468,21,12.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2019,1,Finished,207.249,10,11,0,87.0
943,Mexican Grand Prix,20,vettel,2.0,35,22.156,22,3.0,6,Italian,Ferrari,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,3,Accident,189.309,251,3,3,85.0
916,United States Grand Prix,825,kevin_magnussen,2.0,27,24.497,24,7.0,1,British,McLaren,69,Circuit of the Americas,USA,161,2014,1,Finished,190.309,53,10,0,108.0
1055,Spanish Grand Prix,830,max_verstappen,2.0,60,21.592,21,2.0,9,Austrian,Red Bull,4,Circuit de Barcelona-Catalunya,Spain,109,2021,1,Finished,215.357,80,2,1,84.0
942,United States Grand Prix,813,maldonado,3.0,43,25.054,25,12.0,208,British,Lotus F1,69,Circuit of the Americas,USA,161,2015,1,Finished,192.97,26,14,0,118.0
940,Japanese Grand Prix,813,maldonado,1.0,12,24.842,24,11.0,208,British,Lotus F1,22,Suzuka Circuit,Japan,45,2015,1,Finished,213.022,16,14,0,100.0
884,Spanish Grand Prix,818,vergne,2.0,20,20.671,20,12.0,5,Italian,Toro Rosso,4,Circuit de Barcelona-Catalunya,Spain,109,2013,3,Accident,189.933,1,15,0,92.0
958,Hungarian Grand Prix,830,max_verstappen,2.0,38,21.687,21,4.0,9,Austrian,Red Bull,11,Hungaroring,Hungary,264,2016,1,Finished,186.234,100,6,1,86.0
996,French Grand Prix,20,vettel,2.0,40,31.029,31,3.0,6,Italian,Ferrari,34,Circuit Paul Ricard,France,432,2018,1,Finished,222.587,131,2,3,102.0
979,Hungarian Grand Prix,828,ericsson,2.0,63,24.097,24,20.0,15,Swiss,Sauber,11,Hungaroring,Hungary,264,2017,12,+2 Laps,192.92,0,20,0,88.0
980,Belgian Grand Prix,828,ericsson,3.0,29,23.792,23,17.0,15,Swiss,Sauber,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,227.618,0,20,0,116.0
897,Abu Dhabi Grand Prix,807,hulkenberg,1.0,9,22.363,22,5.0,15,Swiss,Sauber,24,Yas Marina Circuit,UAE,3,2013,11,+1 Lap,189.394,39,11,0,108.0
1039,Tuscan Grand Prix,847,russell,5.0,45,0.0,1269,18.0,3,British,Williams,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,231.269,0,20,0,141.0
1058,Styrian Grand Prix,849,latifi,1.0,1,26.419,26,16.0,3,British,Williams,70,Red Bull Ring,Austria,678,2021,13,+3 Laps,221.739,0,20,0,72.0
982,Singapore Grand Prix,154,grosjean,3.0,3,26.228,26,15.0,210,American,Haas F1 Team,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,169.402,26,13,0,127.0
1032,Styrian Grand Prix,822,bottas,1.0,34,21.376,21,4.0,131,German,Mercedes,70,Red Bull Ring,Austria,678,2020,1,Finished,230.177,43,1,1,69.0
887,British Grand Prix,822,bottas,1.0,15,30.231,30,16.0,3,British,Williams,9,Silverstone Circuit,UK,153,2013,1,Finished,220.196,0,17,0,107.0
901,Malaysian Grand Prix,826,kvyat,2.0,22,27.473,27,11.0,5,Italian,Toro Rosso,2,Sepang International Circuit,Malaysia,18,2014,11,+1 Lap,187.026,3,12,0,109.0
1052,Bahrain Grand Prix,1,hamilton,1.0,13,24.839,24,2.0,131,German,Mercedes,3,Bahrain International Circuit,Bahrain,7,2021,1,Finished,207.235,25,1,1,98.0
1028,United States Grand Prix,822,bottas,2.0,35,23.819,23,1.0,131,German,Mercedes,69,Circuit of the Americas,USA,161,2019,1,Finished,204.696,314,2,4,100.0
973,Spanish Grand Prix,832,sainz,2.0,34,21.934,21,12.0,5,Italian,Toro Rosso,4,Circuit de Barcelona-Catalunya,Spain,109,2017,11,+1 Lap,194.439,17,10,0,89.0
974,Monaco Grand Prix,830,max_verstappen,2.0,60,25.678,25,4.0,9,Austrian,Red Bull,6,Circuit de Monaco,Monaco,7,2017,1,Finished,157.387,45,6,0,80.0
957,British Grand Prix,817,ricciardo,1.0,6,30.198,30,4.0,9,Austrian,Red Bull,9,Silverstone Circuit,UK,153,2016,1,Finished,220.882,100,4,0,109.0
1059,French Grand Prix,847,russell,1.0,17,30.092,30,14.0,3,British,Williams,34,Circuit Paul Ricard,France,432,2021,11,+1 Lap,213.918,0,17,0,100.0
967,Brazilian Grand Prix,13,massa,4.0,31,29.754,29,13.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,4,Collision,178.782,51,11,0,183.0
887,British Grand Prix,154,grosjean,3.0,42,25.911,25,7.0,208,British,Lotus F1,9,Silverstone Circuit,UK,153,2013,31,Retired,221.804,26,9,0,107.0
1029,Brazilian Grand Prix,844,leclerc,1.0,29,22.966,22,14.0,6,Italian,Ferrari,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2019,4,Collision,217.19,249,4,2,76.0
1060,Austrian Grand Prix,844,leclerc,1.0,34,21.143,21,12.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2021,1,Finished,226.277,62,6,0,71.0
956,Austrian Grand Prix,18,button,2.0,26,22.035,22,3.0,1,British,McLaren,70,Red Bull Ring,Austria,678,2016,1,Finished,222.476,13,15,0,74.0
952,Spanish Grand Prix,835,jolyon_palmer,2.0,33,22.397,22,17.0,4,French,Renault,4,Circuit de Barcelona-Catalunya,Spain,109,2016,11,+1 Lap,186.658,0,18,0,94.0
960,Belgian Grand Prix,3,rosberg,1.0,9,0.0,996,1.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2016,1,Finished,225.64,223,2,6,142.0
1033,Hungarian Grand Prix,848,albon,2.0,34,22.174,22,13.0,9,Austrian,Red Bull,11,Hungaroring,Hungary,264,2020,1,Finished,198.534,22,5,0,83.0
1020,German Grand Prix,847,russell,1.0,7,20.718,20,17.0,3,British,Williams,10,Hockenheimring,Germany,103,2019,1,Finished,212.51,0,20,0,97.0
1036,Spanish Grand Prix,842,gasly,1.0,21,22.241,22,10.0,213,Italian,AlphaTauri,4,Circuit de Barcelona-Catalunya,Spain,109,2020,11,+1 Lap,203.021,14,13,0,84.0
933,Austrian Grand Prix,13,massa,1.0,34,22.447,22,4.0,3,British,Williams,70,Red Bull Ring,Austria,678,2015,1,Finished,217.468,62,6,0,75.0
960,Belgian Grand Prix,817,ricciardo,2.0,25,22.531,22,5.0,9,Austrian,Red Bull,13,Circuit de Spa-Francorchamps,Belgium,401,2016,1,Finished,224.205,151,3,0,142.0
883,Bahrain Grand Prix,16,sutil,2.0,18,22.199,22,6.0,10,Indian,Force India,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,200.712,6,12,0,101.0
948,Australian Grand Prix,835,jolyon_palmer,1.0,12,23.286,23,13.0,4,French,Renault,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,205.376,0,11,0,114.0
964,Japanese Grand Prix,8,raikkonen,2.0,26,22.762,22,8.0,6,Italian,Ferrari,22,Suzuka Circuit,Japan,45,2016,1,Finished,217.785,170,4,0,98.0
982,Singapore Grand Prix,835,jolyon_palmer,1.0,1,30.785,30,11.0,4,French,Renault,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,170.855,8,16,0,127.0
915,Russian Grand Prix,1,hamilton,1.0,27,30.503,30,1.0,131,German,Mercedes,71,Sochi Autodrom,Russia,2,2014,1,Finished,207.2,291,1,9,103.0
914,Japanese Grand Prix,813,maldonado,4.0,40,25.981,25,22.0,208,British,Lotus F1,22,Suzuka Circuit,Japan,45,2014,11,+1 Lap,182.256,0,19,0,156.0
1033,Hungarian Grand Prix,1,hamilton,1.0,3,22.32,22,1.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2020,1,Finished,205.823,63,1,2,81.0
956,Austrian Grand Prix,1,hamilton,2.0,28,16.983,16,1.0,131,German,Mercedes,70,Red Bull Ring,Austria,678,2016,1,Finished,227.647,142,2,3,73.0
962,Singapore Grand Prix,826,kvyat,2.0,15,30.301,30,7.0,5,Italian,Toro Rosso,15,Marina Bay Street Circuit,Singapore,18,2016,1,Finished,164.353,25,14,0,115.0
911,Belgian Grand Prix,4,alonso,1.0,12,28.92,28,4.0,6,Italian,Ferrari,13,Circuit de Spa-Francorchamps,Belgium,401,2014,1,Finished,221.413,121,4,0,116.0
914,Japanese Grand Prix,13,massa,1.0,2,0.0,1136,4.0,3,British,Williams,22,Suzuka Circuit,Japan,45,2014,1,Finished,184.267,71,9,0,154.0
985,United States Grand Prix,20,vettel,2.0,38,23.62,23,2.0,6,Italian,Ferrari,69,Circuit of the Americas,USA,161,2017,1,Finished,203.003,265,2,4,100.0
977,Austrian Grand Prix,8,raikkonen,1.0,44,21.662,21,3.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2017,1,Finished,230.341,83,5,0,68.0
892,Italian Grand Prix,154,grosjean,1.0,20,27.04,27,13.0,208,British,Lotus F1,14,Autodromo Nazionale di Monza,Italy,162,2013,1,Finished,239.591,57,8,0,89.0
1046,Sakhir Grand Prix,848,albon,2.0,62,23.645,23,12.0,9,Austrian,Red Bull,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,223.548,93,8,0,62.0
887,British Grand Prix,818,vergne,2.0,25,26.317,26,12.0,5,Italian,Toro Rosso,9,Silverstone Circuit,UK,153,2013,27,Tyre,215.59,13,12,0,108.0
880,Australian Grand Prix,815,perez,1.0,16,23.677,23,15.0,1,British,McLaren,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,212.294,0,11,0,94.0
884,Spanish Grand Prix,16,sutil,3.0,36,19.591,19,13.0,10,Indian,Force India,4,Circuit de Barcelona-Catalunya,Spain,109,2013,11,+1 Lap,193.59,6,13,0,91.0
987,Brazilian Grand Prix,815,perez,3.0,3,17.822,17,5.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,1,Finished,212.347,94,7,0,77.0
1002,Italian Grand Prix,154,grosjean,1.0,23,24.779,24,6.0,210,American,Haas F1 Team,14,Autodromo Nazionale di Monza,Italy,162,2018,2,Disqualified,0.0,27,14,0,87.0
928,Chinese Grand Prix,817,ricciardo,1.0,14,22.635,22,7.0,9,Austrian,Red Bull,17,Shanghai International Circuit,China,5,2015,1,Finished,190.068,11,8,0,106.0
899,Brazilian Grand Prix,813,maldonado,1.0,23,23.6,23,16.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,11,+1 Lap,200.02,1,18,0,79.0
1039,Tuscan Grand Prix,20,vettel,2.0,7,17.516,17,14.0,6,Italian,Ferrari,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,232.531,17,13,0,142.0
1019,British Grand Prix,20,vettel,2.0,38,38.468,38,6.0,6,Italian,Ferrari,9,Silverstone Circuit,UK,153,2019,11,+1 Lap,239.004,123,4,0,95.0
981,Italian Grand Prix,1,hamilton,1.0,32,23.725,23,1.0,131,German,Mercedes,14,Autodromo Nazionale di Monza,Italy,162,2017,1,Finished,249.793,238,1,6,85.0
893,Singapore Grand Prix,1,hamilton,1.0,15,29.032,29,5.0,131,German,Mercedes,15,Marina Bay Street Circuit,Singapore,18,2013,1,Finished,165.89,151,3,1,117.0
943,Mexican Grand Prix,1,hamilton,2.0,48,22.328,22,2.0,131,German,Mercedes,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,1,Finished,191.945,345,1,10,86.0
962,Singapore Grand Prix,18,button,3.0,27,29.025,29,12.0,1,British,McLaren,15,Marina Bay Street Circuit,Singapore,18,2016,23,Brakes,163.341,17,15,0,118.0
1046,Sakhir Grand Prix,825,kevin_magnussen,2.0,54,25.466,25,15.0,210,American,Haas F1 Team,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,221.76,1,20,0,62.0
984,Japanese Grand Prix,840,stroll,1.0,4,23.475,23,15.0,3,British,Williams,22,Suzuka Circuit,Japan,45,2017,36,Wheel,221.106,32,12,0,100.0
962,Singapore Grand Prix,1,hamilton,4.0,45,28.315,28,3.0,131,German,Mercedes,15,Marina Bay Street Circuit,Singapore,18,2016,1,Finished,169.221,265,2,6,113.0
999,German Grand Prix,822,bottas,2.0,52,33.279,33,2.0,131,German,Mercedes,10,Hockenheimring,Germany,103,2018,1,Finished,217.461,122,4,0,82.0
915,Russian Grand Prix,828,ericsson,2.0,43,30.76,30,16.0,207,Malaysian,Caterham,71,Sochi Autodrom,Russia,2,2014,12,+2 Laps,202.471,0,18,0,107.0
950,Chinese Grand Prix,826,kvyat,1.0,4,24.084,24,6.0,9,Austrian,Red Bull,17,Shanghai International Circuit,China,5,2016,1,Finished,193.248,21,7,0,106.0
979,Hungarian Grand Prix,836,wehrlein,2.0,28,22.998,22,18.0,15,Swiss,Sauber,11,Hungaroring,Hungary,264,2017,12,+2 Laps,188.716,5,16,0,87.0
948,Australian Grand Prix,822,bottas,2.0,18,0.0,1088,16.0,3,British,Williams,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,205.886,4,8,0,114.0
913,Singapore Grand Prix,815,perez,4.0,44,29.339,29,15.0,10,Indian,Force India,15,Marina Bay Street Circuit,Singapore,18,2014,1,Finished,162.793,45,10,0,120.0
933,Austrian Grand Prix,832,sainz,1.0,25,27.638,27,12.0,5,Italian,Toro Rosso,70,Red Bull Ring,Austria,678,2015,75,Power loss,212.655,9,15,0,83.0
982,Singapore Grand Prix,836,wehrlein,1.0,1,40.506,40,19.0,15,Swiss,Sauber,15,Marina Bay Street Circuit,Singapore,18,2017,12,+2 Laps,167.19,5,18,0,133.0
909,German Grand Prix,818,vergne,2.0,37,26.711,26,13.0,5,Italian,Toro Rosso,10,Hockenheimring,Germany,103,2014,11,+1 Lap,201.113,9,13,0,85.0
891,Belgian Grand Prix,817,ricciardo,2.0,33,22.871,22,19.0,5,Italian,Toro Rosso,13,Circuit de Spa-Francorchamps,Belgium,401,2013,1,Finished,227.224,12,14,0,115.0
1004,Russian Grand Prix,8,raikkonen,1.0,18,29.531,29,4.0,6,Italian,Ferrari,71,Sochi Autodrom,Russia,2,2018,1,Finished,217.913,186,4,0,98.0
906,Canadian Grand Prix,807,hulkenberg,1.0,41,23.902,23,11.0,10,Indian,Force India,7,Circuit Gilles Villeneuve,Canada,13,2014,1,Finished,198.89,57,6,0,84.0
973,Spanish Grand Prix,4,alonso,3.0,51,22.923,22,7.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2017,12,+2 Laps,199.752,0,18,0,89.0
1033,Hungarian Grand Prix,822,bottas,3.0,49,21.572,21,2.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2020,1,Finished,203.072,58,2,1,82.0
973,Spanish Grand Prix,13,massa,3.0,33,23.066,23,9.0,3,British,Williams,4,Circuit de Barcelona-Catalunya,Spain,109,2017,12,+2 Laps,193.796,18,9,0,89.0
976,Azerbaijan Grand Prix,8,raikkonen,3.0,20,0.0,1583,3.0,6,Italian,Ferrari,73,Baku City Circuit,Azerbaijan,-7,2017,34,Water pressure,204.76,73,5,0,153.0
896,Indian Grand Prix,814,resta,2.0,30,24.024,24,12.0,10,Indian,Force India,68,Buddh International Circuit,India,194,2013,1,Finished,206.606,40,10,0,91.0
1037,Belgian Grand Prix,825,kevin_magnussen,2.0,35,24.339,24,20.0,210,American,Haas F1 Team,13,Circuit de Spa-Francorchamps,Belgium,401,2020,1,Finished,233.287,1,17,0,116.0
952,Spanish Grand Prix,830,max_verstappen,1.0,12,22.369,22,4.0,9,Austrian,Red Bull,4,Circuit de Barcelona-Catalunya,Spain,109,2016,1,Finished,188.682,38,6,1,91.0
1012,Chinese Grand Prix,20,vettel,1.0,18,22.749,22,3.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2019,1,Finished,206.921,37,4,0,98.0
1001,Belgian Grand Prix,1,hamilton,2.0,21,22.375,22,1.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2018,1,Finished,236.264,231,1,5,113.0
978,British Grand Prix,826,kvyat,2.0,9,22.895,22,12.0,5,Italian,Toro Rosso,9,Silverstone Circuit,UK,153,2017,11,+1 Lap,226.591,4,16,0,98.0
986,Mexican Grand Prix,830,max_verstappen,1.0,32,22.57,22,2.0,9,Austrian,Red Bull,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2017,1,Finished,196.4,148,6,2,81.0
902,Bahrain Grand Prix,8,raikkonen,1.0,13,25.009,25,5.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2014,1,Finished,195.933,7,12,0,105.0
998,British Grand Prix,839,ocon,1.0,19,29.41,29,10.0,10,Indian,Force India,9,Silverstone Circuit,UK,153,2018,1,Finished,226.562,25,11,0,101.0
978,British Grand Prix,826,kvyat,1.0,1,45.538,45,12.0,5,Italian,Toro Rosso,9,Silverstone Circuit,UK,153,2017,11,+1 Lap,226.591,4,16,0,98.0
996,French Grand Prix,8,raikkonen,1.0,34,24.289,24,6.0,6,Italian,Ferrari,34,Circuit Paul Ricard,France,432,2018,1,Finished,222.792,83,5,0,102.0
904,Spanish Grand Prix,18,button,2.0,36,24.408,24,8.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2014,11,+1 Lap,185.042,23,8,0,93.0
950,Chinese Grand Prix,1,hamilton,1.0,1,29.322,29,22.0,131,German,Mercedes,17,Shanghai International Circuit,China,5,2016,1,Finished,194.945,39,2,0,106.0
982,Singapore Grand Prix,836,wehrlein,2.0,2,45.875,45,19.0,15,Swiss,Sauber,15,Marina Bay Street Circuit,Singapore,18,2017,12,+2 Laps,167.19,5,18,0,133.0
932,Canadian Grand Prix,822,bottas,1.0,28,25.541,25,4.0,3,British,Williams,7,Circuit Gilles Villeneuve,Canada,13,2015,1,Finished,201.478,57,5,0,78.0
940,Japanese Grand Prix,822,bottas,2.0,29,23.588,23,3.0,3,British,Williams,22,Suzuka Circuit,Japan,45,2015,1,Finished,212.795,111,5,0,99.0
1030,Abu Dhabi Grand Prix,830,max_verstappen,1.0,25,21.023,21,2.0,9,Austrian,Red Bull,24,Yas Marina Circuit,UAE,3,2019,1,Finished,197.731,278,3,3,102.0
1002,Italian Grand Prix,828,ericsson,1.0,1,29.992,29,18.0,15,Swiss,Sauber,14,Autodromo Nazionale di Monza,Italy,162,2018,11,+1 Lap,246.024,6,18,0,88.0
